,label,source,path
2300,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_pain_sad.wav
2301,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_tough_sad.wav
2302,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_lot_sad.wav
2303,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_lore_sad.wav
2304,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_king_sad.wav
2305,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_third_sad.wav
2306,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_met_sad.wav
2307,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_near_sad.wav
2308,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_mob_sad.wav
2309,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_young_sad.wav
2310,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_gin_sad.wav
2311,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_judge_sad.wav
2312,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_fat_sad.wav
2313,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_home_sad.wav
2314,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_get_sad.wav
2315,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_limb_sad.wav
2316,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_shirt_sad.wav
2317,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_cheek_sad.wav
2318,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_rough_sad.wav
2319,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_keep_sad.wav
2320,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_take_sad.wav
2321,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_white_sad.wav
2322,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_fall_sad.wav
2323,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_death_sad.wav
2324,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_hurl_sad.wav
2325,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_loaf_sad.wav
2326,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_sub_sad.wav
2327,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_seize_sad.wav
2328,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_join_sad.wav
2329,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_wire_sad.wav
2330,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_goose_sad.wav
2331,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_laud_sad.wav
2332,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_chalk_sad.wav
2333,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_pool_sad.wav
2334,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_deep_sad.wav
2335,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_sell_sad.wav
2336,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_life_sad.wav
2337,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_base_sad.wav
2338,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_name_sad.wav
2339,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_rat_sad.wav
2340,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_jar_sad.wav
2341,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_cause_sad.wav
2342,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_perch_sad.wav
2343,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_whip_sad.wav
2344,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_shall_sad.wav
2345,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_mouse_sad.wav
2346,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_dog_sad.wav
2347,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_germ_sad.wav
2348,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_dime_sad.wav
2349,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_numb_sad.wav
2350,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_lease_sad.wav
2351,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_when_sad.wav
2352,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_bean_sad.wav
2353,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_hash_sad.wav
2354,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_fail_sad.wav
2355,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_soup_sad.wav
2356,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_mop_sad.wav
2357,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_voice_sad.wav
2358,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_yes_sad.wav
2359,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_tool_sad.wav
2360,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_wife_sad.wav
2361,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_south_sad.wav
2362,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_hall_sad.wav
2363,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_kite_sad.wav
2364,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_rot_sad.wav
2365,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_hush_sad.wav
2366,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_rose_sad.wav
2367,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_gas_sad.wav
2368,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_lose_sad.wav
2369,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_door_sad.wav
2370,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_wag_sad.wav
2371,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_have_sad.wav
2372,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_vine_sad.wav
2373,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_wash_sad.wav
2374,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_ditch_sad.wav
2375,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_hire_sad.wav
2376,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_yearn_sad.wav
2377,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_date_sad.wav
2378,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_late_sad.wav
2379,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_dodge_sad.wav
2380,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_raise_sad.wav
2381,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_mill_sad.wav
2382,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_mess_sad.wav
2383,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_beg_sad.wav
2384,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_boat_sad.wav
2385,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_bath_sad.wav
2386,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_shack_sad.wav
2387,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_check_sad.wav
2388,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_mode_sad.wav
2389,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_soap_sad.wav
2390,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_chief_sad.wav
2391,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_walk_sad.wav
2392,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_jug_sad.wav
2393,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_ton_sad.wav
2394,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_chair_sad.wav
2395,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_match_sad.wav
2396,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_tire_sad.wav
2397,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_tell_sad.wav
2398,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_juice_sad.wav
2399,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_raid_sad.wav
2400,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_kick_sad.wav
2401,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_book_sad.wav
2402,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_sure_sad.wav
2403,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_thumb_sad.wav
2404,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_ripe_sad.wav
2405,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_sail_sad.wav
2406,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_week_sad.wav
2407,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_doll_sad.wav
2408,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_pass_sad.wav
2409,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_bone_sad.wav
2410,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_witch_sad.wav
2411,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_vote_sad.wav
2412,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_dip_sad.wav
2413,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_such_sad.wav
2414,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_which_sad.wav
2415,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_rain_sad.wav
2416,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_love_sad.wav
2417,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_hate_sad.wav
2418,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_puff_sad.wav
2419,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_rush_sad.wav
2420,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_page_sad.wav
2421,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_youth_sad.wav
2422,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_burn_sad.wav
2423,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_choice_sad.wav
2424,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_dab_sad.wav
2425,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_pearl_sad.wav
2426,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_road_sad.wav
2427,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_sheep_sad.wav
2428,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_learn_sad.wav
2429,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_merge_sad.wav
2430,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_mood_sad.wav
2431,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_tape_sad.wav
2432,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_half_sad.wav
2433,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_gaze_sad.wav
2434,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_gap_sad.wav
2435,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_peg_sad.wav
2436,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_food_sad.wav
2437,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_time_sad.wav
2438,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_team_sad.wav
2439,sad,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_sad/YAF_keen_sad.wav
2440,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_pick_disgust.wav
2441,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_tough_disgust.wav
2442,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_such_disgust.wav
2443,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_kill_disgust.wav
2444,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_shack_disgust.wav
2445,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_dead_disgust.wav
2446,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_hate_disgust.wav
2447,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_time_disgust.wav
2448,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_shawl_disgust.wav
2449,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_dog_disgust.wav
2450,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_jug_disgust.wav
2451,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_thought_disgust.wav
2452,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_sub_disgust.wav
2453,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_base_disgust.wav
2454,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_fat_disgust.wav
2455,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_kick_disgust.wav
2456,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_bean_disgust.wav
2457,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_get_disgust.wav
2458,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_live_disgust.wav
2459,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_road_disgust.wav
2460,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_mess_disgust.wav
2461,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_good_disgust.wav
2462,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_rat_disgust.wav
2463,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_deep_disgust.wav
2464,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_juice_disgust.wav
2465,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_week_disgust.wav
2466,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_king_disgust.wav
2467,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_cool_disgust.wav
2468,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_rush_disgust.wav
2469,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_sheep_disgust.wav
2470,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_when_disgust.wav
2471,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_chief_disgust.wav
2472,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_talk_disgust.wav
2473,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_boat_disgust.wav
2474,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_young_disgust.wav
2475,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_goal_disgust.wav
2476,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_ditch_disgust.wav
2477,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_knock_disgust.wav
2478,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_thin_disgust.wav
2479,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_kite_disgust.wav
2480,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_lose_disgust.wav
2481,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_phone_disgust.wav
2482,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_merge_disgust.wav
2483,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_chat_disgust.wav
2484,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_ton_disgust.wav
2485,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_late_disgust.wav
2486,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_dip_disgust.wav
2487,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_rot_disgust.wav
2488,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_take_disgust.wav
2489,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_gin_disgust.wav
2490,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_seize_disgust.wav
2491,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_raise_disgust.wav
2492,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_wire_disgust.wav
2493,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_home_disgust.wav
2494,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_bar_disgust.wav
2495,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_beg_disgust.wav
2496,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_turn_disgust.wav
2497,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_neat_disgust.wav
2498,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_far_disgust.wav
2499,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_mouse_disgust.wav
2500,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_came_disgust.wav
2501,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_nag_disgust.wav
2502,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_pass_disgust.wav
2503,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_keep_disgust.wav
2504,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_chair_disgust.wav
2505,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_walk_disgust.wav
2506,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_nice_disgust.wav
2507,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_rose_disgust.wav
2508,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_bone_disgust.wav
2509,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_hit_disgust.wav
2510,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_reach_disgust.wav
2511,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_pearl_disgust.wav
2512,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_luck_disgust.wav
2513,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_lid_disgust.wav
2514,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_life_disgust.wav
2515,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_mill_disgust.wav
2516,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_mop_disgust.wav
2517,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_pool_disgust.wav
2518,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_sell_disgust.wav
2519,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_half_disgust.wav
2520,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_chain_disgust.wav
2521,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_wife_disgust.wav
2522,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_tip_disgust.wav
2523,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_youth_disgust.wav
2524,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_gap_disgust.wav
2525,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_learn_disgust.wav
2526,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_hurl_disgust.wav
2527,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_choice_disgust.wav
2528,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_lean_disgust.wav
2529,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_rough_disgust.wav
2530,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_lot_disgust.wav
2531,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_tape_disgust.wav
2532,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_sail_disgust.wav
2533,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_moon_disgust.wav
2534,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_judge_disgust.wav
2535,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_yes_disgust.wav
2536,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_red_disgust.wav
2537,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_laud_disgust.wav
2538,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_room_disgust.wav
2539,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_third_disgust.wav
2540,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_page_disgust.wav
2541,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_soap_disgust.wav
2542,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_lease_disgust.wav
2543,disgust,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_disgust/OAF_ripe_disgust.wav
